algoritmo;antes;configuracion;despues;disc_cont;escalax;escalay;lugar;metodoescalar;num_train;patron;r2;rmse;tipo;variables
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -2.24114255e+02  -2.79036376e+02   1.99676664e-02  -3.49221642e+01
  -2.12609055e+02   1.06431279e-01   5.93644203e+01  -1.46286393e+02
   6.44026090e-02  -1.30563299e+02  -2.28498240e+02   1.09159400e-01
  -4.86370010e+01  -1.17783130e+02   4.38231101e-02  -3.75476213e+01
  -8.00696670e+01   4.42477837e-02   3.93643226e+01   1.99803040e+02
   5.23697891e-02   1.43689360e+02   2.13327952e+02   3.85988918e-02
   2.15211264e+02  -1.26943213e+02   4.08115372e-01]";2;Segun-Config;1;0;28 Millas;5;520; 9S-Period-P 2;0.490739609;436.3507146;100;Par*1*3
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -2.24870566e+02   1.76009509e+01   7.43595640e-02   1.63814156e+01
  -1.14062772e+02   1.28578948e-01   1.14686285e+02   8.23109382e+01
   7.17454631e-02  -3.46205365e+01   2.64750395e+02   9.26524626e-02
   4.03293517e+01   1.22115515e+02   4.31059689e-02   6.79524104e+01
   1.02356584e+02   4.85101156e-02  -8.04615290e+01  -8.44637398e+01
   4.70503404e-02  -2.18309200e+01  -8.48069867e+00   4.21658558e-02
   2.79625425e+02  -2.22724387e+02   4.47198731e-01]";2;Segun-Config;1;0;28 Millas;5;520; 9S-Period-P 2;0.476531966;448.9421298;100;Par*1*4
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.70484449e+02  -1.00018946e+02   1.60801345e+02   6.63397618e+01
  -1.21377043e+02   2.46767025e+01  -1.88827440e+01  -3.48960253e+01
  -2.94970176e+02   1.47516093e+02  -1.88894697e+01   5.18473762e+01
  -2.62005953e+02   9.23535468e-02  -1.91787548e+02  -3.55162412e+02
   3.64883131e+02   4.66081739e+01   1.63162119e+01   1.15842264e+02
   9.19545864e+01  -7.45021106e+00  -6.86968251e+01  -1.62516797e+02
   2.75679849e+01  -1.54821124e+02   9.37759415e+01   1.29810202e-01
  -8.58010420e+01  -2.98455348e+02   3.90575513e+02   3.97939529e+00
   1.29034643e+02   4.78859561e+01   9.81867018e+00   4.04755676e+01
   1.87273863e+02  -6.91756254e+01   2.01201429e+02  -2.31700543e+02
   2.26498379e+01   3.54404497e-02  -2.06854723e+02  -2.28124157e+02
   9.63698975e+01  -1.59931754e+02   5.20476573e+00  -5.33254688e+01
  -4.54978712e+01  -9.22625092e+01  -1.00838414e+01   1.64845192e+02
  -7.04359594e+01   4.43338956e+01   4.32767557e+01   5.03025812e-02
  -1.87876738e+02  -1.38973335e+02   1.26344846e+02   1.00723310e+02
  -8.24769719e+01  -6.80892401e+01  -9.05494139e+01  -2.00471577e+02
  -1.22399683e+02   1.07025577e+02  -1.62806533e+02   7.20482850e+01
  -1.00244532e+01   4.65723038e-02   5.08984864e+01   7.69398788e+01
  -4.43907931e+01   2.26470725e+02  -6.49058606e+01   1.06739999e+01
  -1.31967343e+02  -3.06746969e+02  -8.97142355e+01   1.73025971e+02
  -5.76227199e+01   2.43159632e+01   1.02356980e+01   1.40036752e-02
   1.83249975e+02   2.18499853e+02  -2.05072843e+02   3.59667599e+02
   2.61101053e+02  -3.18501403e+02   6.11488050e+01  -1.30466609e+02
   1.53591671e+02  -1.06302465e+02   1.12628604e+02  -2.07789669e+02
  -6.50565158e+01   6.84944969e-02  -1.99235114e+02   8.98916707e+01
   2.28904060e+02   3.64121608e+02  -3.99252067e+02  -9.36649162e+00
  -1.33951320e+02   4.44001753e+00  -9.65490784e+00   3.59363730e+01
   1.65982186e+02  -1.31949482e+02   1.04798775e+02   6.54974964e-02
   4.98973978e+01   7.25625212e+01  -4.15016753e+01   1.58895624e+01
   9.75885295e+01   1.50732835e+02   9.78696562e+01  -2.17659169e+02
   1.61942482e+02  -2.65627895e+02   1.94137205e+02   7.76736048e+01
  -2.20628878e+02   3.10121559e-01]";2;Segun-Config;1;0;28 Millas;5;520; 9S-Period-P 2;0.476358522;449.0982358;100;Todas
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -2.39595555e+02   4.58730990e-02   9.13377553e+00   1.25265961e-01
   1.08224714e+02   9.48104443e-02  -1.01491986e+01   9.88409323e-02
   3.20143160e+01   3.74231267e-02   5.56640911e+01   4.93900599e-02
  -8.47188630e+01   3.23627119e-02  -1.91560407e+00   4.11414267e-02
   2.79501031e+02   4.67912320e-01]";2;Segun-Config;1;0;28 Millas;5;520; 9S-Period-P 2;0.478136732;447.5005864;100;Unica*1
ESN;9;Neuronas= 208 - Leaking rate=0.07;3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.456269278;468.9401976;100;NecesariasConfig
ESN;9;Neuronas= 208 - Leaking rate=0.07;3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.453601321;471.4697187;100;Par*1*3
ESN;9;Neuronas= 208 - Leaking rate=0.07;3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.457778212;467.5166284;100;Par*1*4
ESN;9;Neuronas= 208 - Leaking rate=0.07;3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.396712232;529.7373606;100;Todas
ESN;9;Neuronas= 208 - Leaking rate=0.07;3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.286905295;677.2366658;100;Unica*1
ElasticNet;9;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -5.20124915e+01  -7.49725977e+00  -6.50892355e+01   8.28422240e+00
   2.82847311e-02  -2.79313474e+01  -7.79435346e+00  -6.68957620e+01
   1.61906528e+01   3.70178102e-02  -6.65348950e+00  -1.99445889e+01
  -8.47899489e+01   2.01687407e+01   1.64175976e-01   5.50978763e+00
  -1.63778762e+01  -7.10723949e+01   3.54643201e+01   8.56907872e-02
   6.80754304e+00  -1.65647304e+01  -7.57739190e+01   6.06970706e+01
   1.14202638e-01   1.47910420e+01   1.45439746e+01  -4.88934234e+01
   2.73387118e+01   7.34305036e-02   2.77793400e+01   4.11164030e+01
  -1.80080058e+01   1.99515135e+01   3.84488577e-02   3.44030139e+01
   6.52860546e+01   9.96417795e+00  -1.37756641e+01   7.06187254e-02
   5.93653174e+01   4.52279773e+01   2.43235864e+00  -2.15186186e+01
   3.16855198e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.469658693;456.4809768;100;NecesariasConfig
ElasticNet;9;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -5.66228457e+01  -7.02234021e+01   2.16023482e-02  -3.11686286e+01
  -7.29222360e+01   3.75859938e-02  -8.85976307e+00  -9.14276622e+01
   1.65638540e-01   3.56724286e+00  -7.60063114e+01   8.34279198e-02
   5.10087223e+00  -7.90422893e+01   1.12999644e-01   1.16364242e+01
  -4.70072965e+01   7.36982493e-02   2.32225201e+01  -1.17004772e+01
   3.88517424e-02   2.92100483e+01   1.74113237e+01   7.28030934e-02
   5.50374540e+01   8.13914853e+00   3.30010783e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.462486011;463.1074042;100;Par*1*3
ElasticNet;9;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -5.22598843e+01   6.38944257e+00   3.79030583e-02  -2.26622211e+01
   1.48700285e+01   4.82927842e-02   2.16400248e+00   2.19389288e+01
   1.77630205e-01   1.77980418e+01   4.05008167e+01   8.87977642e-02
   2.00637936e+01   6.98485299e+01   1.15706139e-01   2.48468742e+01
   3.66235953e+01   7.75780241e-02   3.26362837e+01   2.71902005e+01
   4.02324309e-02   3.52181397e+01  -1.01524079e+01   7.32780449e-02
   5.96418615e+01  -2.09909139e+01   3.38430392e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.446331126;478.4456458;100;Par*1*4
ElasticNet;9;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -2.17186572e+01  -2.59450022e+01  -2.31042656e+01  -5.93613241e+00
  -4.14054207e+00   1.75116350e+01   3.30009233e+00  -3.41989760e+01
  -1.19182602e+01   5.35197282e+00   1.67806768e+00  -3.40989486e+01
  -4.64521915e+01   6.70642526e-02  -2.64612585e+01  -4.26301269e+01
  -7.60850100e+00  -2.81597371e+00   0.00000000e+00   1.67807622e+01
   8.31138176e-01  -3.17388361e+01  -2.51476959e+01   1.16257936e+01
   2.41181047e-01  -2.32073492e+01  -2.43266081e+01   6.09219418e-02
  -2.38179346e+01  -6.92277848e+01   2.67937611e+00  -1.04858329e+01
  -1.68478062e+00   2.27120504e+01   1.85296529e+01  -4.42475120e+01
  -1.30302261e+01   8.18135989e+00  -1.22967278e+01  -5.02127825e+01
  -1.37707232e+01   1.81975746e-01  -1.09687255e+01  -5.15162798e+01
   9.32719360e+00  -8.68216426e+00   0.00000000e+00   1.54633220e+01
   1.33268518e+01  -3.14836331e+01   2.44254691e+00   2.18045603e+01
  -6.63051970e+00  -4.35072724e+01  -1.32820616e+01   9.36500884e-02
  -1.63503552e+01  -4.16573766e+01   4.18021685e+00  -1.36051285e+01
  -3.35947754e+00   1.12294454e+01   8.93892011e+00  -4.05008469e+01
  -8.38677496e+00   5.01131456e+01  -2.18157270e+01  -2.62659909e+01
  -9.46087954e+00   1.13035690e-01  -7.57511270e+00  -1.29706595e+00
   7.75582485e+00   7.82192220e+00   8.58033698e+00   1.00160133e+00
  -1.19155870e+01  -2.43626835e+01  -1.63638541e+01   2.34940613e+01
  -3.98948753e+01  -3.81755724e+01  -1.62960666e+01   7.55331908e-02
  -4.00391122e+00   2.72396064e+01   1.63432064e+01   2.61571462e+01
   2.43584205e+01   2.38243955e+00  -2.47062083e+01  -3.82758243e+00
  -1.45274314e+01   2.03507788e+01  -2.88705968e+01  -4.90959259e+01
  -1.95940842e+01   4.55771228e-02  -8.71389509e+00   5.45291037e+01
   1.82063248e+01   4.55666557e+01   4.60364961e+01   6.79262151e+00
  -2.90194963e+01   1.93049047e+01  -2.31598780e+00  -1.08575363e+01
  -7.96005777e+00  -7.41706474e+01  -3.60030644e+01   8.28405392e-02
  -7.23266948e+00   4.81024223e+01   3.76756602e+01   2.75303780e+01
   2.14449447e+01   1.61272835e+01  -8.00361065e+00   1.28630066e+01
  -8.23709328e+00  -1.78717768e+01   1.61618616e+01  -4.42638037e+01
  -3.86795060e+01   2.69137284e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.479269851;447.7673739;100;Todas
ElasticNet;9;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -5.92669919e+01   2.88466924e-02  -2.78765393e+01   4.65019921e-02
  -1.79527830e-01   1.78946507e-01   1.42820957e+01   8.87177438e-02
   1.75047427e+01   1.15285925e-01   2.24709343e+01   7.60615809e-02
   3.05806958e+01   3.82501173e-02   3.38296814e+01   7.35282478e-02
   5.82661205e+01   3.49627650e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.440668051;483.9663539;100;Unica*1
LinearRegression;9;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -2.45879669e+02  -1.63319170e+02  -2.79002932e+02  -3.52677871e+01
   4.94095797e-02  -5.74917512e+01   1.21687918e+02  -2.14249585e+02
   7.38488408e+01   4.12140337e-03  -5.64467854e+01  -1.18183467e+02
  -2.35865251e+02  -8.99513883e+00   1.32034311e-01   1.64107415e+01
  -1.15430388e+01  -1.66329103e+02   7.87793746e+01   9.00311208e-02
  -1.56449368e+02  -1.77535379e+02  -1.95713593e+02   2.02041439e+02
   1.02453793e-01  -9.03788358e+01   8.54815576e+01  -1.84691868e+02
  -3.79556039e+01   6.25745693e-02   5.62965054e+01   1.98855522e+02
  -7.44903682e+01   3.14872860e+01   3.42232769e-02   1.45976874e+02
   4.74678427e+02   2.20288842e+01  -1.30616433e+02   5.05806724e-02
   3.55959933e+02   2.06517134e+02   8.79754148e+01  -1.17650132e+02
   2.33382978e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.489876361;438.3597013;100;NecesariasConfig
LinearRegression;9;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -2.40494348e+02  -3.21623763e+02   3.08153559e-02  -1.22234160e+02
  -2.21431786e+02   2.39952550e-02  -6.48114025e+01  -2.84028855e+02
   1.53704332e-01   2.01874879e+01  -1.72142732e+02   9.05003487e-02
  -1.07499210e+02  -2.39937117e+02   1.07001109e-01  -6.72183224e+01
  -1.08372950e+02   7.00303675e-02   5.76814897e+01   4.88464273e+01
   5.01092537e-02   8.85579349e+01   1.71851703e+02   6.85821784e-02
   3.49119176e+02   1.64269056e+02   2.68821388e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.46929879;456.8109028;100;Par*1*3
LinearRegression;9;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -2.98134649e+02  -5.10364638e+01   8.89589746e-02  -1.06600966e+02
  -8.79273556e+00   5.24449971e-02   6.05767825e+01   1.44016703e+00
   1.75960720e-01   1.36775108e+02   9.02804886e+01   8.10319419e-02
   5.70527897e+01   3.43693303e+02   8.17235182e-02   4.74697179e+01
   6.12118800e+01   7.63375590e-02   4.08205286e+01   1.03102139e+02
   5.06409761e-02  -8.80289218e+00  -1.56156102e+02   7.62036863e-02
   2.08980162e+02  -1.76017234e+02   3.14035934e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.458347492;466.9808688;100;Par*1*4
LinearRegression;9;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [  1.22307405e+02   6.05380689e+01  -5.26581063e+01  -2.05284200e+02
   7.64697128e+01   1.75977818e+01  -6.91253195e+00  -1.10266316e+02
  -8.11394754e+01  -2.78064569e+00   2.87236021e+01  -5.75411630e+01
  -4.05893802e+02   1.54975693e-01  -2.19536408e+02  -2.21781076e+02
   3.62443879e+02   1.07148681e+02  -2.50102961e+01   1.00281619e+02
   1.96189948e+01  -2.17172681e+01  -2.70883560e+02   1.26207343e+02
   7.75848622e+01   2.29587662e+01   1.32749265e+01   7.25108151e-03
  -2.50486205e+02  -4.20157466e+02   3.79352997e+02  -1.59182292e+02
   1.26998964e+02   1.93290867e+02   7.86359626e+00  -6.17667711e+01
  -1.79245159e+01  -1.53652774e+02   5.74229969e+01  -1.72296855e+02
  -6.11234675e+00   1.43211731e-01  -1.56931574e+02  -3.48223403e+02
   3.83588557e+02  -3.77098028e+01   1.50475101e+02   9.41941600e+00
   4.37076556e+01   6.23855164e+01   1.44645854e+02  -9.09240766e+01
   1.20268008e+02  -1.58771520e+02   3.28654083e+01   5.50040249e-02
  -2.75682012e+02  -2.86706561e+02   1.85043651e+02  -1.53902907e+02
  -6.59371184e+01   1.26338419e+01  -1.66425733e+02  -1.17260522e+02
  -6.55250939e+01   2.78068950e+02  -4.78705761e+01   3.90641998e+01
   6.87277657e+01   4.70630646e-02  -8.30441857e+01  -7.86646355e+01
  -7.27349905e+01   2.64445870e+02   3.92081672e+01  -1.87306591e+02
   2.12119097e+01  -2.68837289e+02  -4.51979720e+01   2.49842836e+01
  -1.20118765e+02  -1.81301880e+01  -7.78628766e+01   9.80054012e-02
  -9.54886675e+01   9.58434125e+01   1.01279791e+02   4.18395862e+02
  -2.89093373e+02  -1.19006027e+02  -1.74363137e+02  -2.59370534e+02
  -6.20223020e+01   1.55959175e+02  -8.99059945e-01  -4.88200014e+00
   7.74984350e+00   2.35981546e-02   1.51859718e+02   2.74527911e+02
  -2.32015628e+02   4.14151751e+02   2.08603552e+02  -2.29871551e+02
   1.00236082e+02  -1.35200873e+02   2.13395896e+02  -1.75620817e+02
   1.88978981e+02  -2.59018120e+02   6.77905282e+00   9.34786954e-02
  -1.78644534e+02   7.44163877e+01   3.34278861e+02   3.67919826e+02
  -3.22211685e+02   1.31498978e+02  -4.52330140e+01   1.28730411e+01
   3.87504983e+01  -9.98650461e+01   2.28652724e+02  -1.41279682e+02
  -1.96885149e+01   2.08893729e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.457592693;467.6913792;100;Todas
LinearRegression;9;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -3.32389543e+02   5.19205543e-02  -1.05219670e+02   5.71112215e-02
   7.01672882e+01   1.95536589e-01   1.23822018e+02   8.78744888e-02
   6.26583009e+01   9.08420006e-02   3.33873664e+01   6.74494881e-02
   3.85698606e+01   4.33912801e-02   9.60683872e+00   6.76461670e-02
   2.08123426e+02   3.33257317e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.453940301;471.1474349;100;Unica*1
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -2.44248729e+02  -1.60013726e+02  -2.78398134e+02  -3.42695811e+01
   4.94183676e-02  -5.91871895e+01   1.16934859e+02  -2.13490240e+02
   7.24683061e+01   4.37779745e-03  -5.59757220e+01  -1.15187975e+02
  -2.35914014e+02  -8.06400431e+00   1.32077557e-01   1.55615216e+01
  -1.37040247e+01  -1.66065990e+02   7.78785426e+01   8.98726516e-02
  -1.54468798e+02  -1.74090101e+02  -1.95953220e+02   2.02069060e+02
   1.02338530e-01  -8.88988008e+01   8.47436053e+01  -1.83656259e+02
  -3.74415715e+01   6.25861087e-02   5.64264792e+01   1.99351305e+02
  -7.47218178e+01   3.16810856e+01   3.42875685e-02   1.45199264e+02
   4.70532709e+02   2.27512672e+01  -1.30532516e+02   5.07271457e-02
   3.53741431e+02   2.06684505e+02   8.68612084e+01  -1.17662189e+02
   2.33523119e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.489972977;438.27497;100;NecesariasConfig
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -2.39831470e+02  -3.20609810e+02   3.07525556e-02  -1.22117577e+02
  -2.21198521e+02   2.41051109e-02  -6.45347599e+01  -2.83488093e+02
   1.53718408e-01   1.96005169e+01  -1.72321916e+02   9.04151457e-02
  -1.06348427e+02  -2.39242505e+02   1.06966528e-01  -6.64242207e+01
  -1.08128514e+02   6.99842219e-02   5.75104260e+01   4.84161899e+01
   5.00738675e-02   8.86621289e+01   1.71279006e+02   6.85806994e-02
   3.46935377e+02   1.63074329e+02   2.69004775e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.469383274;456.7334318;100;Par*1*3
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -2.96873417e+02  -5.07622954e+01   8.87636602e-02  -1.06320465e+02
  -8.66724480e+00   5.24907260e-02   6.00336308e+01   1.62392157e+00
   1.75998624e-01   1.35841772e+02   9.03046717e+01   8.10640054e-02
   5.69959490e+01   3.42168226e+02   8.18806956e-02   4.74104262e+01
   6.15272323e+01   7.63082674e-02   4.10160848e+01   1.02577880e+02
   5.05915252e-02  -8.02346092e+00  -1.55387186e+02   7.61630978e-02
   2.08255129e+02  -1.75490522e+02   3.14070752e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.458374201;466.9557504;100;Par*1*4
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [  1.12098489e+02   5.83360689e+01  -4.73309032e+01  -1.93522649e+02
   6.33781724e+01   1.90340471e+01  -6.26457677e+00  -1.10695487e+02
  -8.14992156e+01  -1.95643790e+00   3.12936236e+01  -5.89360609e+01
  -4.00932926e+02   1.54484531e-01  -2.12060726e+02  -2.15961476e+02
   3.47425948e+02   9.56963919e+01  -1.70366368e+01   9.87951600e+01
   1.93516217e+01  -2.36811075e+01  -2.68480723e+02   1.22312063e+02
   7.69966111e+01   2.05899489e+01   1.16801630e+01   8.59445412e-03
  -2.49117676e+02  -4.17668900e+02   3.72835467e+02  -1.42747072e+02
   1.14499252e+02   1.87584697e+02   1.12239683e+01  -6.26165482e+01
  -2.02890509e+01  -1.49807335e+02   5.56675131e+01  -1.73895800e+02
  -3.99367299e+00   1.43609861e-01  -1.49517178e+02  -3.41135467e+02
   3.73494022e+02  -3.71390529e+01   1.44894493e+02   8.87117353e+00
   4.15618460e+01   5.90584056e+01   1.41425906e+02  -8.83034128e+01
   1.20203622e+02  -1.58368854e+02   3.17029440e+01   5.53537240e-02
  -2.67608546e+02  -2.82776340e+02   1.76864435e+02  -1.49355582e+02
  -6.32885760e+01   1.07912261e+01  -1.59920861e+02  -1.17327681e+02
  -6.37644205e+01   2.75391848e+02  -4.74012089e+01   3.66594156e+01
   6.96968894e+01   4.88268918e-02  -8.08718742e+01  -7.57912490e+01
  -6.86760215e+01   2.52347265e+02   3.80699074e+01  -1.81388865e+02
   1.39479987e+01  -2.65379518e+02  -4.57258254e+01   2.81291764e+01
  -1.18664833e+02  -1.92934095e+01  -7.52750185e+01   9.68776211e-02
  -8.48567576e+01   9.96414857e+01   8.71874689e+01   3.91930021e+02
  -2.57869992e+02  -1.14989583e+02  -1.68384575e+02  -2.54819519e+02
  -6.03815966e+01   1.52650400e+02  -2.45096372e+00  -4.69161403e+00
   8.37408872e+00   2.49189428e-02   1.44125213e+02   2.71014315e+02
  -2.18792128e+02   4.04465636e+02   2.06192280e+02  -2.21968351e+02
   9.07136888e+01  -1.31223031e+02   2.10121484e+02  -1.70631831e+02
   1.86567615e+02  -2.56667033e+02   4.67263306e+00   9.40891224e-02
  -1.68624900e+02   7.84066835e+01   3.19212227e+02   3.44157411e+02
  -2.95741210e+02   1.30966377e+02  -3.97371467e+01   1.52661221e+01
   3.94329341e+01  -1.03073432e+02   2.28286957e+02  -1.39322478e+02
  -2.31959854e+01   2.09232420e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.457825092;467.4724814;100;Todas
Ridge;9;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -3.30984171e+02   5.18400598e-02  -1.05065208e+02   5.71097497e-02
   6.94575979e+01   1.95499455e-01   1.23043995e+02   8.78935650e-02
   6.24784642e+01   9.09463805e-02   3.35072992e+01   6.74554409e-02
   3.87954104e+01   4.33462695e-02   1.01727688e+01   6.76441610e-02
   2.07429457e+02   3.33288090e-01]";3;Segun-Config;1;0;28 Millas;5;519; 9S-Period-P 3;0.453948367;471.1397699;100;Unica*1
ESN;10;Neuronas= 208 - Leaking rate=0.07;1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.502163476;426.5011988;100;NecesariasConfig
ESN;10;Neuronas= 208 - Leaking rate=0.07;1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.440334041;482.9172901;100;Par*1*3
ESN;10;Neuronas= 208 - Leaking rate=0.07;1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.423519047;499.7530426;100;Par*1*4
ESN;10;Neuronas= 208 - Leaking rate=0.07;1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.428559879;494.6283997;100;Todas
ESN;10;Neuronas= 208 - Leaking rate=0.07;1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.482441602;443.6666086;100;Unica*1
ElasticNet;10;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -2.52489144e+01  -0.00000000e+00  -2.57462122e+01   1.38222784e+01
  -3.30340496e-02  -1.11450885e+01  -1.05773265e+01  -4.67100057e+01
   9.44574644e-02   1.13104070e-01   3.90414112e+00  -6.14168946e+00
  -3.30071114e+01   7.06276068e+00   1.62930079e-02  -2.46690556e+00
  -1.74121372e+01  -4.27297393e+01   4.19680628e+01   7.30678915e-02
  -1.26979842e+00  -3.55931423e+00  -2.65165935e+01   1.74664253e+01
   3.96382745e-02   8.36195429e+00   3.98294024e+00  -3.33377524e+01
   2.61380167e+01   3.00908600e-02   5.32163992e+00   3.69076225e+01
   5.19007735e-01  -4.34790686e+00   4.91009986e-02   9.15349797e+00
   3.38487053e+01   3.22598938e+01   1.61289300e+00  -1.00002154e-02
   2.14679896e+01   1.82864193e+01  -2.40170996e+01  -1.14187856e+01
   9.69622995e-02   4.56503116e+01   4.17228020e+00  -2.85064802e+01
  -2.41635757e+01   5.83978894e-01]";1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.577245263;366.5755475;100;NecesariasConfig
ElasticNet;10;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -2.72009683e+01  -2.77546255e+01  -3.50053634e-02  -1.22778961e+01
  -4.98205565e+01   1.12838215e-01   3.15952115e+00  -3.54106358e+01
   1.57876566e-02  -2.10382214e+00  -4.56844873e+01   7.28358234e-02
  -1.53972630e+00  -2.73109732e+01   3.60539977e-02   7.15929581e+00
  -3.16400626e+01   2.87992767e-02   2.74416492e+00   5.43583709e+00
   4.76114872e-02   6.50922761e+00   3.77254783e+01  -1.04339166e-02
   1.95632181e+01  -2.07275790e+01   1.00824794e-01   4.43780818e+01
  -2.61502514e+01   5.96232727e-01]";1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.573738687;369.2158455;100;Par*1*3
ElasticNet;10;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -2.59610745e+01   1.27968023e+01  -2.76096281e-02  -7.61519397e+00
  -0.00000000e+00   1.21467625e-01   8.50839906e+00   5.69127495e+00
   2.24607526e-02   2.01398215e+00   4.38028299e+01   7.18498410e-02
   1.98465668e+00   2.18707496e+01   3.72236736e-02   1.36577631e+01
   3.19735836e+01   3.14039044e-02   6.41967930e+00  -1.90740813e+00
   4.72766341e-02   6.71384800e+00   3.00481269e+00  -1.13756790e-02
   2.29157634e+01  -1.04061785e+01   1.00258122e-01   4.84308406e+01
  -2.51642680e+01   6.04758878e-01]";1;Segun-Config;1;0;28 Millas;5;520;10S-Period-P 1;0.567533261;373.9212403;100;Par*1*4
